date,pnl_dollars,pnl_bps_equity,equity_curve,drawdown_dollars
2018-05-14,-1352.0534451521787,-122.91394955928898,200767.9412269919,-4953.6822664239735
2018-05-15,2388.648271341982,217.1498428492711,203156.5894983339,-2565.0339950819907
2018-05-16,-837.7308917689044,-76.15735379717313,202318.858606565,-3402.7648868508986
2018-05-17,1126.7568336575705,102.43243942341549,203445.61544022255,-2276.0080531933345
2018-05-18,1005.3254873403332,91.39322612184849,204450.9409275629,-1270.6825658529997
2018-05-21,-302.04210543580723,-27.45837322143702,204148.89882212708,-1572.724671288801
2018-05-22,-352.44688789642305,-32.0406261724021,203796.45193423066,-1925.1715591852262
2018-05-23,-1597.1417912139336,-145.1947082921758,202199.31014301672,-3522.3133503991703
2018-05-24,807.4185003812302,73.4016818528391,203006.72864339795,-2714.8948500179395
2018-05-25,2870.8223935274104,260.9838539570373,205877.55103692535,0.0
2018-05-29,-1037.082139235922,-94.28019447599291,204840.46889768942,-1037.0821392359212
2018-05-30,819.1276395653674,74.46614905139704,205659.59653725478,-217.9544996705663
2018-05-31,2648.363688298151,240.7603352998319,208307.96022555293,0.0
2018-06-01,265.3287868143707,24.120798801306425,208573.2890123673,0.0
2018-06-04,3659.0067108179833,332.6369737107258,212232.2957231853,0.0
2018-06-05,312.49458756887765,28.40859886989797,212544.79031075418,0.0
2018-06-06,973.6987347291756,88.51806679356143,213518.48904548335,0.0
2018-06-07,-79.4468814609231,-7.222443769174827,213439.04216402242,-79.44688146092813
2018-06-08,-428.04759110274574,-38.91341737297689,213010.99457291968,-507.4944725636742
2018-06-11,699.4697673870769,63.588160671552444,213710.46434030676,0.0
2018-06-12,361.34667352093845,32.84969759281258,214071.8110138277,0.0
2018-06-13,319.0414318845042,29.00376653495493,214390.85244571223,0.0
2018-06-14,-2497.1281977299036,-227.01165433908213,211893.72424798232,-2497.1281977299077
2018-06-15,1399.4772818582044,127.22520744165494,213293.20152984053,-1097.6509158716945
2018-06-18,-2252.9225928411042,-204.81114480373677,211040.2789369994,-3350.5735087128123
2018-06-19,1257.6404396060775,114.33094905509795,212297.91937660548,-2092.9330691067444
2018-06-20,2663.14047717332,242.1036797430291,214961.0598537788,0.0
2018-06-21,-971.7197952459238,-88.33816320417489,213989.3400585329,-971.7197952459101
2018-06-22,-706.1879352579923,-64.19890320527203,213283.1521232749,-1677.90773050391
2018-06-25,676.1858347549373,61.471439523176116,213959.33795802982,-1001.7218957489822
2018-06-26,888.2564172079148,80.7505833825377,214847.59437523774,-113.46547854106757
2018-06-27,-441.1289486999993,-40.10263169999993,214406.46542653773,-554.5944272410707
2018-06-28,53.65749890138733,4.8779544455806665,214460.12292543912,-500.9369283396809
2018-06-29,2484.963065854024,225.90573325945672,216945.08599129313,0.0
2018-07-02,777.429559093243,70.6754144630221,217722.51555038636,0.0
2018-07-03,440.8774693110937,40.079769937372156,218163.39301969745,0.0
2018-07-05,443.2883856624462,40.29894415113148,218606.6814053599,0.0
2018-07-06,1602.0075240024353,145.63704763658504,220208.68892936234,0.0
2018-07-09,557.7551079009604,50.70500980917822,220766.4440372633,0.0
2018-07-10,-317.4131993904489,-28.855745399131717,220449.03083787285,-317.41319939045934
2018-07-11,-356.44738215342215,-32.404307468492924,220092.58345571943,-673.8605815438787
2018-07-12,-1418.7860864502172,-128.98055331365612,218673.79736926922,-2092.646667994093
2018-07-13,3071.9215290623683,279.26559355112437,221745.71889833157,0.0
2018-07-16,-417.60368036064557,-37.96397094187687,221328.11521797092,-417.60368036065483
2018-07-17,353.56404744798874,32.14218613163534,221681.6792654189,-64.039632912667
2018-07-18,479.40891601209273,43.58262872837207,222161.088181431,0.0
2018-07-19,870.4643392006321,79.13312174551201,223031.55252063164,0.0
2018-07-20,1765.424646336674,160.49314966697037,224796.9771669683,0.0
2018-07-23,526.6642292189334,47.87856629263032,225323.64139618725,0.0
2018-07-24,97.57218685249268,8.870198804772063,225421.21358303973,0.0
2018-07-25,-2569.4738847230064,-233.58853497481877,222851.73969831673,-2569.4738847230037
2018-07-26,570.2748139016356,51.84316490014869,223422.01451221836,-1999.1990708213707
2018-07-27,-392.5900739187323,-35.69000671988476,223029.42443829964,-2391.7891447400907
2018-07-30,173.41447476351456,15.764952251228596,223202.83891306314,-2218.3746699765907
2018-07-31,602.1710131149555,54.742819374086864,223805.00992617809,-1616.2036568616459
2018-08-01,-804.7278651344017,-73.15707864858197,223000.2820610437,-2420.931521996041
2018-08-02,-448.7052611744534,-40.79138737949577,222551.57679986925,-2869.6367831704847
2018-08-03,413.8785406736501,37.625321879422735,222965.4553405429,-2455.7582424968423
2018-08-06,516.2088282085854,46.92807529168958,223481.66416875148,-1939.5494142882526
2018-08-07,813.3313348703504,73.93921226094095,224294.99550362182,-1126.2180794179149
2018-08-08,-211.04370336703073,-19.18579121518461,224083.95180025478,-1337.2617827849463
2018-08-09,1611.982610051259,146.54387364102354,225695.93441030604,0.0
2018-08-10,-2646.2370319268757,-240.56700290244325,223049.69737837918,-2646.2370319268666
2018-08-13,583.0248335153467,53.00225759230425,223632.72221189452,-2063.212198411522
2018-08-14,915.5680386193151,83.23345805630137,224548.29025051385,-1147.6441597921948
2018-08-15,1295.2768663256525,117.75244239324114,225843.5671168395,0.0
2018-08-16,1941.8836446747205,176.53487678861094,227785.45076151422,0.0
2018-08-17,2043.4374693721802,185.76704267019818,229828.8882308864,0.0
2018-08-20,-1009.8021108946308,-91.8001918995119,228819.08611999176,-1009.8021108946414
2018-08-21,-318.8472718210537,-28.98611562009579,228500.2388481707,-1328.6493827156955
2018-08-22,1524.1219923582298,138.55654475983906,230024.36084052894,0.0
2018-08-23,253.59568681851428,23.05415334713766,230277.95652734744,0.0
2018-08-24,740.4707741677195,67.31552492433813,231018.42730151516,0.0
2018-08-27,1751.6693930269985,159.2426720933635,232770.09669454215,0.0
2018-08-28,9.048826622860588,0.8226206020782353,232779.14552116502,0.0
2018-08-29,601.4241951488308,54.674926831711886,233380.56971631385,0.0
2018-08-30,979.2346878518697,89.0213352592609,234359.8044041657,0.0
2018-08-31,-1149.2892440011585,-104.48084036374169,233210.51516016456,-1149.2892440011492
2018-09-04,-2202.036622331992,-200.18514748472654,231008.47853783256,-3351.3258663331508
2018-09-05,-425.88973129010515,-38.71724829910047,230582.58880654245,-3777.2155976232607
2018-09-06,460.0408796024432,41.821898145676656,231042.6296861449,-3317.174718020804
2018-09-07,764.1325295732356,69.46659359756687,231806.76221571813,-2553.04218844758
2018-09-10,39.27161878695631,3.5701471624505734,231846.0338345051,-2513.7705696606135
2018-09-11,657.0027760300691,59.72752509364264,232503.03661053517,-1856.7677936305408
2018-09-12,1597.5762005142155,145.23420004674688,234100.6128110494,-259.19159311632393
2018-09-13,1185.2612601964588,107.75102365422352,235285.87407124584,0.0
2018-09-14,2715.1080169719794,246.8280015429072,238000.98208821783,0.0
2018-09-17,775.9701333315616,70.54273939377832,238776.9522215494,0.0
2018-09-18,-103.87391876718888,-9.443083524289898,238673.07830278223,-103.87391876717447
2018-09-19,1248.9490321386643,113.54082110351493,239922.0273349209,0.0
2018-09-20,-1285.8100589385524,-116.8918235398684,238636.21727598234,-1285.810058938543
2018-09-21,3033.2187575080343,275.74715977345767,241669.43603349038,0.0
2018-09-24,-373.59980496528397,-33.96361863320764,241295.8362285251,-373.5998049652844
2018-09-25,345.9431276875282,31.449375244320745,241641.77935621262,-27.656677277758718
2018-09-26,-1302.827517559279,-118.43886523266171,240338.95183865333,-1330.484194837045
2018-09-27,460.62028349496916,41.87457122681538,240799.5721221483,-869.8639113420795
2018-09-28,-3330.386567139009,-302.7624151944554,237469.1855550093,-4200.250478481088
2018-10-01,-2819.303516045121,-256.30031964046555,234649.88203896416,-7019.5539945262135
2018-10-02,1943.4470475401013,176.67700432182738,236593.32908650427,-5076.10694698611
2018-10-03,194.37573945032364,17.67052176821124,236787.7048259546,-4881.731207535777
2018-10-04,1517.5158454657762,137.9559859514342,238305.22067142036,-3364.215362070012
2018-10-05,2078.6459273428154,188.96781157661957,240383.86659876318,-1285.5694347271929
2018-10-08,-3759.4736980125717,-341.77033618296105,236624.39290075062,-5045.043132739753
2018-10-09,1911.090654499656,173.7355140454233,238535.48355525028,-3133.9524782400986
2018-10-10,1104.6565085751663,100.42331896137875,239640.14006382544,-2029.295969664934
2018-10-11,2512.61348470949,228.41940770086273,242152.75354853494,0.0
2018-10-12,2560.360031995684,232.76000290869854,244713.11358053063,0.0
2018-10-15,5143.344964466077,467.57681495146153,249856.4585449967,0.0
2018-10-16,285.0548066227839,25.91407332934399,250141.5133516195,0.0
2018-10-17,1376.16894232815,125.10626748437727,251517.68229394767,0.0
2018-10-18,2171.287044368681,197.38973130624373,253688.96933831635,0.0
2018-10-19,2120.4607686228387,192.76916078389442,255809.4301069392,0.0
2018-10-22,1406.577205977395,127.87065508885408,257216.0073129166,0.0
2018-10-23,-4340.651424065325,-394.60467491502953,252875.35588885128,-4340.65142406532
2018-10-24,5118.599211682522,465.32720106204744,257993.95510053379,0.0
2018-10-25,2968.1304687986312,269.8300426180574,260962.0855693324,0.0
2018-10-26,2025.7582836799174,184.1598439709016,262987.8438530123,0.0
2018-10-29,706.0235412525099,64.18395829568271,263693.86739426485,0.0
2018-10-30,2101.4963949953544,191.0451268177595,265795.3637892602,0.0
2018-10-31,2790.5190811237,253.68355282942727,268585.8828703839,0.0
2018-11-01,1314.287636453013,119.48069422300117,269900.1705068369,0.0
2018-11-02,658.3796979419601,59.85269981290547,270558.55020477885,0.0
2018-11-05,2322.7316307584324,211.1574209780393,272881.2818355373,0.0
2018-11-06,3512.0392574432785,319.2762961312071,276393.32109298056,0.0
2018-11-07,1509.5162871002562,137.2287533727506,277902.83738008083,0.0
2018-11-08,-903.9904525249237,-82.18095022953852,276998.8469275559,-903.9904525249149
2018-11-09,-981.4426412895209,-89.22205829904736,276017.4042862664,-1885.4330938144121
2018-11-12,2122.8207207535947,192.98370188669045,278140.22500702,0.0
2018-11-13,-1026.903732909795,-93.35488480998137,277113.3212741102,-1026.903732909821
2018-11-14,3344.6000291624505,304.0545481056773,280457.9213032726,0.0
2018-11-15,1289.1731066729717,117.19755515208834,281747.0944099456,0.0
2018-11-16,-1847.341556925007,-167.940141538637,279899.75285302056,-1847.3415569250355
2018-11-19,861.5171104024745,78.31973730931587,280761.269963423,-985.8244465225725
2018-11-20,-3246.956338982743,-295.17784899843116,277514.3136244403,-4232.780785505311
2018-11-21,166.38743649912203,15.126130590829275,277680.7010609394,-4066.39334900619
2018-11-23,6877.708435026429,625.246221366039,284558.4094959658,0.0
2018-11-26,832.9906237654727,75.7264203423157,285391.40011973126,0.0
2018-11-27,1028.820619676675,93.5291472433341,286420.22073940793,0.0
2018-11-28,1419.589521903743,129.05359290034025,287839.81026131165,0.0
2018-11-29,1536.9118078548604,139.71925525953276,289376.7220691665,0.0
2018-11-30,2470.5909319201337,224.5991756291031,291847.31300108664,0.0
2018-12-03,2380.0034133249746,216.36394666590678,294227.31641441165,0.0
2018-12-04,3732.3441312334585,339.30401193031446,297959.6605456451,0.0
2018-12-06,871.087810810647,79.1898009827861,298830.74835645576,0.0
2018-12-07,1919.8168133948325,174.52880121771204,300750.5651698506,0.0
2018-12-10,1599.100185564141,145.37274414219465,302349.66535541473,0.0
2018-12-11,55.59003740930848,5.05363976448259,302405.25539282407,0.0
2018-12-12,-191.88565246652985,-17.444150224229986,302213.36974035756,-191.8856524665025
2018-12-13,-290.27442172724807,-26.388583793386186,301923.09531863034,-482.1600741937291
2018-12-14,150.86486105491434,13.714987368628577,302073.96017968527,-331.29521313880105
2018-12-17,-345.67904741904204,-31.42536794718564,301728.2811322662,-676.9742605578504
2018-12-18,-2052.983075712097,-186.6348250647361,299675.2980565541,-2729.9573362699593
2018-12-19,3091.6028096915684,281.0548008810517,302766.9008662457,0.0
2018-12-20,-1904.938714150481,-173.17624674095282,300861.9621520952,-1904.9387141504558
2018-12-21,-277.2653034206887,-25.205936674608065,300584.69684867456,-2182.2040175711154
2018-12-24,2965.1309325210714,269.5573575019156,303549.82778119564,0.0
2018-12-26,1068.0222702101246,97.09293365546587,304617.8500514058,0.0
2018-12-27,10789.557730829943,980.8688846209039,315407.4077822357,0.0
2018-12-28,456.58282379164984,41.50752943560453,315863.99060602736,0.0
2018-12-31,8205.541910066884,745.9583554606259,324069.5325160943,0.0
2019-01-02,4087.434134932108,371.58492135746434,328156.9666510264,0.0
2019-01-03,-560.054103718975,-50.91400942899773,327596.91254730744,-560.0541037189541
2019-01-04,-454.7478716679441,-41.34071560617674,327142.1646756395,-1014.8019753869157
2019-01-07,3411.8673974205617,310.16976340186926,330554.03207306005,0.0
2019-01-08,1264.6885293366574,114.97168448515067,331818.7206023967,0.0
2019-01-09,1178.0018944959343,107.0910813178122,332996.7224968926,0.0
2019-01-10,-379.41316425305865,-34.492105841187154,332617.30933263956,-379.4131642530556
2019-01-11,-100.08223705871421,-9.098385187155838,332517.22709558083,-479.4954013117822
2019-01-14,430.3584545111971,39.12349586465428,332947.58555009204,-49.13694680057233
2019-01-15,1623.871972292085,147.62472475382592,334571.4575223841,0.0
2019-01-16,6.7488727189421525,0.6135338835401957,334578.2063951031,0.0
2019-01-17,-914.5474287319504,-83.14067533926823,333663.65896637115,-914.547428731923
2019-01-18,1377.7908121935338,125.25371019941217,335041.4497785647,0.0
2019-01-22,3394.1347978950416,308.55770889954925,338435.5845764597,0.0
2019-01-23,2061.1958040027657,187.38143672752415,340496.7803804625,0.0
2019-01-24,4480.892464765291,407.3538604332083,344977.67284522776,0.0
2019-01-25,52.64815855444965,4.786196232222696,345030.3210037822,0.0
2019-01-28,284.5101514885864,25.86455922623513,345314.8311552708,0.0
2019-01-29,-185.8174503570541,-16.89249548700492,345129.0137049137,-185.81745035707718
2019-01-30,-2120.130837267333,-192.739167024303,343008.8828676464,-2305.9482876244
2019-01-31,877.1067075010532,79.73697340918665,343885.98957514745,-1428.8415801233496
2019-02-01,3048.264564035472,277.1149603668611,346934.2541391829,0.0
2019-02-04,-158.3606269599701,-14.396420632724553,346775.8935122229,-158.36062695999863
2019-02-05,1940.3340592295863,176.39400538450784,348716.2275714525,0.0
2019-02-06,788.2466915072382,71.65879013702165,349504.47426295973,0.0
2019-02-07,845.1903687090094,76.8354880644554,350349.66463166877,0.0
2019-02-08,1678.94652103542,152.6315019123109,352028.61115270416,0.0
2019-02-11,-3140.7042442332345,-285.5185676575668,348887.9069084709,-3140.7042442332604
2019-02-12,-1587.5728954821916,-144.32480868019925,347300.3340129887,-4728.277139715443
2019-02-13,-1264.824254802279,-114.98402316384355,346035.50975818647,-5993.1013945176965
2019-02-14,312.2092054171329,28.382655037921175,346347.7189636036,-5680.892189100559
2019-02-15,1853.584957668295,168.50772342439046,348201.3039212719,-3827.3072314322926
2019-02-19,1683.386830069816,153.03516636998327,349884.6907513417,-2143.9204013624694
2019-02-20,1359.4300133414863,123.58454666740784,351244.1207646832,-784.4903880209895
2019-02-21,1882.7596109479055,171.15996463162776,353126.8803756311,0.0
2019-02-22,1022.284589726586,92.9349627024169,354149.1649653577,0.0
2019-02-25,4793.906587928284,435.8096898116622,358943.071553286,0.0
2019-02-26,-804.577757505245,-73.14343250047682,358138.49379578076,-804.5777575052343
2019-02-27,2174.901107618083,197.71828251073484,360313.3949033988,0.0
2019-02-28,4619.663918710665,419.969447155515,364933.0588221095,0.0
2019-03-01,2104.976111007613,191.3614646370557,367038.0349331171,0.0
2019-03-04,1356.9211835418419,123.35647123107653,368394.9561166589,0.0
2019-03-05,-2943.4948187251985,-267.5904380659271,365451.4612979337,-2943.4948187252157
2019-03-06,-2043.8658292129576,-185.80598447390526,363407.59546872077,-4987.360647938156
2019-03-07,1836.8817030966673,166.98924573606067,365244.47717181745,-3150.4789448414813
2019-03-08,3125.168073265834,284.10618847871217,368369.64524508326,-25.31087157566799
2019-03-11,-3619.198035197832,-329.0180031998029,364750.4472098854,-3644.5089067735244
2019-03-12,1612.2564236295416,146.5687657845038,366362.70363351493,-2032.252483143995
2019-03-13,-3230.093339937671,-293.6448490852428,363132.61029357725,-5262.345823081676
2019-03-14,-168.84452116872035,-15.349501924429124,362963.7657724085,-5431.190344250412
2019-03-15,5425.336257971652,493.21238708833204,368389.10203038016,-5.854086278763134
2019-03-18,1092.3890430745557,99.30809482495961,369481.49107345473,0.0
2019-03-19,-236.19121708741,-21.471928826128185,369245.29985636735,-236.19121708738385
2019-03-20,-2935.0467809425027,-266.8224346311366,366310.2530754248,-3171.2379980299156
2019-03-21,-840.6062631587105,-76.4187511962464,365469.6468122661,-4011.844261188642
2019-03-22,-1087.5825745992177,-98.87114314538343,364382.0642376669,-5099.426835787832
2019-03-25,3312.4406969918537,301.1309724538049,367694.50493465876,-1786.9861387959681
2019-03-26,3029.8028542515626,275.4366231137784,370724.30778891034,0.0
2019-03-27,1716.4718645843977,156.0428967803998,372440.77965349477,0.0
2019-03-28,3233.1662780011993,293.9242070910181,375673.945931496,0.0
2019-03-29,5274.160411153694,479.46912828669946,380948.10634264967,0.0
2019-04-01,134.78121111737966,12.25283737430724,381082.88755376707,0.0
2019-04-02,2449.7800836693036,222.70728033357307,383532.66763743636,0.0
2019-04-03,1473.663096810153,133.96937243728664,385006.3307342465,0.0
2019-04-04,732.5775605725132,66.59796005204666,385738.90829481906,0.0
2019-04-05,762.6060419022363,69.32782199111239,386501.5143367213,0.0
2019-04-08,233.3114173587751,21.210128850797737,386734.82575408,0.0
2019-04-09,217.34047834938565,19.758225304489603,386952.1662324294,0.0
2019-04-10,-589.0660583724491,-53.55145985204083,386363.10017405695,-589.0660583724384
2019-04-11,1732.6969185820672,157.51790168927883,388095.797092639,0.0
2019-04-12,728.396687571066,66.21788068827873,388824.1937802101,0.0
2019-04-15,115.42205035271695,10.492913668428812,388939.61583056283,0.0
2019-04-16,-1236.7692475373,-112.43356795793638,387702.84658302553,-1236.7692475373042
2019-04-17,378.6717344113881,34.42470312830801,388081.5183174369,-858.0975131259183
2019-04-18,351.9440938226762,31.994917620243292,388433.4624112596,-506.1534193032421
2019-04-22,887.4762745554162,80.67966132321965,389320.938685815,0.0
2019-04-23,-696.1529817750436,-63.28663470682215,388624.78570403997,-696.1529817750561
2019-04-24,1274.0178962735904,115.81980875214458,389898.80360031355,0.0
2019-04-25,2709.0398414398483,246.2763492218044,392607.8434417534,0.0
2019-04-26,4218.130123386744,383.46637485334037,396825.97356514016,0.0
2019-04-29,545.3062792289971,49.57329811172701,397371.27984436916,0.0
2019-04-30,-611.2952633319198,-55.572296666538165,396759.98458103725,-611.2952633319073
2019-05-01,1883.367023861429,171.21518398740264,398643.3516048987,0.0
2019-05-02,2243.8174560121847,203.9834050920168,400887.1690609109,0.0
2019-05-03,-191.24220016670597,-17.385654560609634,400695.9268607442,-191.2422001666855
2019-05-06,1400.75782498752,127.34162045341093,402096.6846857317,0.0
2019-05-07,-985.9766777046395,-89.63424342769451,401110.70800802705,-985.9766777046607
2019-05-08,3098.5762111648633,281.68874646953304,404209.28421919193,0.0
2019-05-09,-299.1574404636531,-27.196130951241187,403910.12677872827,-299.1574404636631
2019-05-10,-1498.4842517456334,-136.22584106778484,402411.64252698264,-1797.6416922092903
2019-05-13,2700.6438485635254,245.51307714213866,405112.2863755462,0.0
2019-05-14,-624.8579388953772,-56.80526717230702,404487.42843665084,-624.8579388953513
2019-05-15,383.6885541661642,34.88077765146947,404871.116990817,-241.16938472917536
2019-05-16,133.82825784271307,12.16620525842846,405004.9452486597,-107.34112688648747
2019-05-17,1177.3256086534795,107.02960078667996,406182.2708573132,0.0
2019-05-20,1657.418183673166,150.67438033392418,407839.68904098636,0.0
2019-05-21,-2888.735919859109,-262.61235635082807,404950.95312112727,-2888.7359198590857
2019-05-22,-1785.4603224682926,-162.31457476984477,403165.49279865896,-4674.196242327394
2019-05-23,1381.318042489702,125.57436749906381,404546.81084114866,-3292.8781998376944
2019-05-24,-1146.4749732026692,-104.22499756387901,403400.335867946,-4439.353173040377
2019-05-28,1181.88500156919,107.44409105174456,404582.22086951515,-3257.468171471206
2019-05-29,-1442.0931812676902,-131.09938011524457,403140.1276882475,-4699.561352738878
2019-05-30,-398.4998658270196,-36.22726052972906,402741.62782242044,-5098.061218565912
2019-05-31,2337.000492698196,212.45459024529055,405078.62831511867,-2761.06072586769
2019-06-03,3622.951938574576,329.35926714314326,408701.5802536932,0.0
2019-06-04,18.20536145934227,1.6550328599402064,408719.78561515256,0.0
2019-06-05,-186.687210160936,-16.97156456008509,408533.0984049916,-186.68721016094787
2019-06-06,-702.1025036432745,-63.82750033120678,407830.99590134836,-888.7897138042026
2019-06-07,2352.836739925153,213.89424908410479,410183.8326412735,0.0
2019-06-10,-148.90931808879952,-13.537210735345411,410034.9233231847,-148.90931808878668
2019-06-11,-901.8402934296187,-81.98548122087442,409133.0830297551,-1050.749611518404
2019-06-12,1313.8239504139524,119.43854094672295,410446.90698016906,0.0
2019-06-13,401.7324991685376,36.52113628804887,410848.6394793376,0.0
2019-06-14,1916.9514979759183,174.26831799781075,412765.5909773135,0.0
2019-06-17,1348.9702591492191,122.63365992265629,414114.56123646273,0.0
2019-06-18,1569.9281434962445,142.7207403178404,415684.48937995895,0.0
2019-06-19,3976.5190271560127,361.50172974145573,419661.00840711495,0.0
2019-06-20,-654.7520991374918,-59.522918103408344,419006.2563079774,-654.7520991375204
2019-06-21,1861.8033740984142,169.25485219076492,420868.05968207587,0.0
2019-06-24,769.3495562471505,69.94086874974096,421637.409238323,0.0
2019-06-25,1418.179364175102,128.9253967431911,423055.5886024981,0.0
2019-06-26,-282.435885640626,-25.675989603693274,422773.1527168575,-282.4358856406179
2019-06-27,-662.6194927461604,-60.238135704196395,422110.53322411136,-945.0553783867508
2019-06-28,4524.777084347925,411.34337130435676,426635.3103084593,0.0
2019-07-01,-636.1357223817693,-57.83052021652448,425999.1745860775,-636.1357223817613
2019-07-02,865.1091841597802,78.64628946907092,426864.2837702373,0.0
2019-07-03,1032.0033353231302,93.81848502937548,427896.2871055604,0.0
2019-07-05,968.2998466107649,88.0272587827968,428864.5869521712,0.0
2019-07-08,1489.3284932301858,135.39349938456235,430353.91544540133,0.0
2019-07-09,-643.7258648675469,-58.52053316977699,429710.18958053377,-643.7258648675634
2019-07-10,41.30810763478405,3.7552825122530957,429751.49768816854,-602.4177572327899
2019-07-11,2641.712973383494,240.1557248530449,432393.21066155203,0.0
2019-07-12,910.7983870040018,82.79985336400017,433304.00904855604,0.0
2019-07-15,1510.4797540164539,137.31634127422308,434814.4888025725,0.0
2019-07-16,1313.603743240335,119.41852211275773,436128.09254581283,0.0
2019-07-17,1285.009150480392,116.81901368003562,437413.1016962932,0.0
2019-07-18,815.7424206622965,74.15840187839059,438228.84411695553,0.0
2019-07-19,1702.7551459939514,154.79592236308648,439931.5992629495,0.0
2019-07-22,1904.3638201331642,173.12398364846948,441835.96308308264,0.0
2019-07-23,1868.4603008413146,169.8600273492104,443704.42338392395,0.0
2019-07-24,939.0964436270629,85.37240396609661,444643.51982755103,0.0
2019-07-25,3932.439675582341,357.494515962031,448575.9595031334,0.0
2019-07-26,1638.209603007554,148.92814572795945,450214.1691061409,0.0
2019-07-29,-112.19666843351126,-10.199697130319205,450101.9724377074,-112.19666843349114
2019-07-30,-886.37416080606,-80.57946916418727,449215.59827690135,-998.5708292395575
2019-07-31,2752.7135231132816,250.24668391938923,451968.31180001464,0.0
2019-08-01,-1668.6291975854315,-151.69356341685742,450299.6826024292,-1668.6291975854547
2019-08-02,1056.7477846799336,96.06798042544851,451356.4303871091,-611.8814129055245
2019-08-05,4887.695785825148,444.3359805295589,456244.12617293425,0.0
2019-08-06,-1001.7283112407886,-91.06621011279896,455242.39786169346,-1001.7283112407895
2019-08-07,1086.71553370124,98.79232124556728,456329.1133953947,0.0
2019-08-08,-298.93890201528006,-27.176263819570913,456030.1744933794,-298.9389020152739
2019-08-09,-367.66083341979544,-33.423712129072314,455662.5136599596,-666.5997354350984
2019-08-12,1123.4612087071594,102.1328371551963,456785.9748686668,0.0
2019-08-13,4039.0167524008657,367.18334112735147,460824.99162106763,0.0
2019-08-14,-2075.0644829285966,-188.6422257207815,458749.927138139,-2075.064482928603
2019-08-15,3548.282969781077,322.571179071007,462298.2101079201,0.0
2019-08-16,419.1752230392483,38.10683845811348,462717.38533095934,0.0
2019-08-19,319.30368417476353,29.02760765225123,463036.6890151341,0.0
2019-08-20,2053.2761194395816,186.6614654035983,465089.9651345737,0.0
2019-08-21,1819.498718121732,165.40897437470292,466909.4638526954,0.0
2019-08-22,109.36124801763447,9.94193163796677,467018.82510071306,0.0
2019-08-23,2227.0018513333443,202.45471375757677,469245.8269520464,0.0
2019-08-26,-10.797599318136236,-0.9815999380123851,469235.0293527283,-10.79759931814624
2019-08-27,1936.3990077242995,176.03627342948178,471171.4283604526,0.0
2019-08-28,1669.6081644298815,151.7825604027165,472841.0365248825,0.0
2019-08-29,405.2459973898651,36.84054521726046,473246.2825222723,0.0
2019-08-30,1644.2245079981253,149.47495527255685,474890.50703027047,0.0
2019-09-03,1712.0331350775175,155.63937591613796,476602.540165348,0.0
2019-09-04,2697.4836290131434,245.22578445574032,479300.0237943611,0.0
2019-09-05,-145.19258692044514,-13.19932608367683,479154.83120744064,-145.19258692045696
2019-09-06,866.8451815281126,78.8041074116466,480021.6763889688,0.0
2019-09-09,-1593.5600512775673,-144.86909557068793,478428.1163376912,-1593.560051277571
2019-09-10,29.42622264670763,2.6751111497006934,478457.5425603379,-1564.1338286308455
2019-09-11,-526.9500945302332,-47.90455404820301,477930.5924658077,-2091.083923161088
2019-09-12,140.92563711211767,12.811421555647062,478071.5181029198,-1950.1582860489725
2019-09-13,5068.044974182656,460.73136128933237,483139.5630771025,0.0
2019-09-16,-840.1025274565063,-76.37295704150057,482299.46054964594,-840.1025274565327
2019-09-17,1457.9621226250852,132.54201114773502,483757.42267227103,0.0
2019-09-18,439.9645844834318,39.99678040758471,484197.38725675445,0.0
2019-09-19,-522.1146617823001,-47.46496925293637,483675.27259497216,-522.1146617822815
2019-09-20,-449.16144673303336,-40.83285879391212,483226.1111482391,-971.2761085153325
2019-09-23,374.17502598118665,34.01591145283515,483600.2861742203,-597.1010825341218
2019-09-24,2060.034646569782,187.2758769608893,485660.32082079013,0.0
2019-09-25,1319.940851373871,119.99462285217011,486980.261672164,0.0
2019-09-26,-31.24574180036234,-2.8405219818511216,486949.0159303637,-31.245741800346877
2019-09-27,-2133.9660749408704,-193.99691590371552,484815.0498554228,-2165.211816741212
2019-09-30,399.03347615930534,36.275770559936845,485214.08333158214,-1766.178340581886
2019-10-01,2745.087757566713,249.55343250606484,487959.17108914885,0.0
2019-10-02,1974.8079516166133,179.52799560151033,489933.97904076544,0.0
2019-10-03,2587.8295992625513,235.25723629659555,492521.808640028,0.0
2019-10-04,-279.7862131529505,-25.435110286631865,492242.0224268751,-279.7862131529255
2019-10-07,-1575.548262637132,-143.23166023973928,490666.47416423797,-1855.334475790034
2019-10-08,-1437.6145004466948,-130.6922273133359,489228.85966379126,-3292.948976236745
2019-10-09,860.6864274273739,78.24422067521581,490089.54609121865,-2432.262548809347
2019-10-10,121.63414833383854,11.057649848530776,490211.1802395525,-2310.6284004754853
2019-10-11,-235.70873341368517,-21.428066673971376,489975.47150613886,-2546.3371338891448
2019-10-14,250.33444521917932,22.75767683810721,490225.80595135805,-2296.002688669949
2019-10-15,905.5324592009057,82.32113265462779,491131.33841055894,-1390.470229469065
2019-10-16,-2582.584200926812,-234.78038190243748,488548.7542096321,-3973.0544303958886
2019-10-17,1750.9694015344148,159.17903650312863,490299.7236111665,-2222.0850288614747
2019-10-18,755.4770996422278,68.67973633111161,491055.20071080874,-1466.607929219259
